Lý do,Key,Promotion Master Code,Promotion Code,Promo. Detail Line ID,Allocation Code,Brand Code,Brand Name,Section Code,Section Name,Expense Code,Expense Name,Allocation Percent,PA No,Promotion Bus Posting Group,Product Code (Material),Created By,Created Date,Created Time,Last Updated By,Last Updated Date,Last Updated Time,Deleted
Mức (detail line) đã xóa trên SFA,EPS2609009000496940404042105,EPS2609009,0004,3,969,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497040404042105,EPS2609009,0004,3,970,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497140404042105,EPS2609009,0004,3,971,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497240404042105,EPS2609009,0004,3,972,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496540404042105,EPS2609009,0004,4,965,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496640404042105,EPS2609009,0004,4,966,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496740404042105,EPS2609009,0004,4,967,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496840404042105,EPS2609009,0004,4,968,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496940404042105,EPS2609009,0004,4,969,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497040404042105,EPS2609009,0004,4,970,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497140404042105,EPS2609009,0004,4,971,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497240404042105,EPS2609009,0004,4,972,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496540404042105,EPS2609009,0004,5,965,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496640404042105,EPS2609009,0004,5,966,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496740404042105,EPS2609009,0004,5,967,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496840404042105,EPS2609009,0004,5,968,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496940404042105,EPS2609009,0004,5,969,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497040404042105,EPS2609009,0004,5,970,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497140404042105,EPS2609009,0004,5,971,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497240404042105,EPS2609009,0004,5,972,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496540404042105,EPS2609009,0004,6,965,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496640404042105,EPS2609009,0004,6,966,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496740404042105,EPS2609009,0004,6,967,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496840404042105,EPS2609009,0004,6,968,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496940404042105,EPS2609009,0004,6,969,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497040404042105,EPS2609009,0004,6,970,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497140404042105,EPS2609009,0004,6,971,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497240404042105,EPS2609009,0004,6,972,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496540404042105,EPS2609009,0004,7,965,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496640404042105,EPS2609009,0004,7,966,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496740404042105,EPS2609009,0004,7,967,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496840404042105,EPS2609009,0004,7,968,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496940404042105,EPS2609009,0004,7,969,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497040404042105,EPS2609009,0004,7,970,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497140404042105,EPS2609009,0004,7,971,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497240404042105,EPS2609009,0004,7,972,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496540404042105,EPS2609009,0004,8,965,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496640404042105,EPS2609009,0004,8,966,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496740404042105,EPS2609009,0004,8,967,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496840404042105,EPS2609009,0004,8,968,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000496940404042105,EPS2609009,0004,8,969,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497040404042105,EPS2609009,0004,8,970,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497140404042105,EPS2609009,0004,8,971,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000497240404042105,EPS2609009,0004,8,972,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46935185185185002,
Mức (detail line) đã xóa trên SFA,EPS2609009000597340404042105,EPS2609009,0005,2,973,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597440404042105,EPS2609009,0005,2,974,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597540404042105,EPS2609009,0005,2,975,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597640404042105,EPS2609009,0005,2,976,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597740404042105,EPS2609009,0005,2,977,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597840404042105,EPS2609009,0005,2,978,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597940404042105,EPS2609009,0005,2,979,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000598040404042105,EPS2609009,0005,2,980,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597340404042105,EPS2609009,0005,3,973,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597440404042105,EPS2609009,0005,3,974,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597540404042105,EPS2609009,0005,3,975,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597640404042105,EPS2609009,0005,3,976,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597740404042105,EPS2609009,0005,3,977,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597840404042105,EPS2609009,0005,3,978,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597940404042105,EPS2609009,0005,3,979,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000598040404042105,EPS2609009,0005,3,980,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597340404042105,EPS2609009,0005,4,973,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597440404042105,EPS2609009,0005,4,974,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597540404042105,EPS2609009,0005,4,975,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597640404042105,EPS2609009,0005,4,976,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597740404042105,EPS2609009,0005,4,977,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597840404042105,EPS2609009,0005,4,978,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597940404042105,EPS2609009,0005,4,979,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000598040404042105,EPS2609009,0005,4,980,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597340404042105,EPS2609009,0005,5,973,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597440404042105,EPS2609009,0005,5,974,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597540404042105,EPS2609009,0005,5,975,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597640404042105,EPS2609009,0005,5,976,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597740404042105,EPS2609009,0005,5,977,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597840404042105,EPS2609009,0005,5,978,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597940404042105,EPS2609009,0005,5,979,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000598040404042105,EPS2609009,0005,5,980,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597340404042105,EPS2609009,0005,6,973,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597440404042105,EPS2609009,0005,6,974,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597540404042105,EPS2609009,0005,6,975,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597640404042105,EPS2609009,0005,6,976,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597740404042105,EPS2609009,0005,6,977,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597840404042105,EPS2609009,0005,6,978,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597940404042105,EPS2609009,0005,6,979,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000598040404042105,EPS2609009,0005,6,980,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597340404042105,EPS2609009,0005,7,973,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597440404042105,EPS2609009,0005,7,974,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597540404042105,EPS2609009,0005,7,975,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597640404042105,EPS2609009,0005,7,976,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597740404042105,EPS2609009,0005,7,977,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597840404042105,EPS2609009,0005,7,978,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597940404042105,EPS2609009,0005,7,979,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000598040404042105,EPS2609009,0005,7,980,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597340404042105,EPS2609009,0005,8,973,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597440404042105,EPS2609009,0005,8,974,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597540404042105,EPS2609009,0005,8,975,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597640404042105,EPS2609009,0005,8,976,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597740404042105,EPS2609009,0005,8,977,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
Mức (detail line) đã xóa trên SFA,EPS2609009000597840404042105,EPS2609009,0005,8,978,404040,Aji-ngon Pork,42105,Tradition Trade Sales,6321999999,COGS_PROMOTION BY PRODUCT,100,,,,truc_mt,46274,0.46203703703704002,truc_mt,46275,0.46987268518518999,
